scenario_id,scenario_name,folder,status,trigger,systems,business_flow,gos_replacement,still_missing_in_gos,recommendation,reason,runs_sampled,errors,last_run,MY_DECISION,MY_NOTES
"3956203","שליחת וואטסאפ ב6 בבוקר על סיורים שלא מולא סיכום סיור","wassenger","live","Scheduled (daily)","Airtable · WhatsApp (Wassenger)","looks up an Airtable record → branches on conditions → looks up an Airtable record → branches on conditions → looks up an Airtable record → sends a WhatsApp message → looks up an Airtable record → branches on conditions → looks up an Airtable record → sends a WhatsApp message","Manager Reports #7/#8 (missing tour summaries)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","34","0","2026-08-03T03:00:09.657Z","",""
"439285","טופס פאנזינג שולח הודעת וואטסאפ (wassenger)","wassenger","active but idle","Webhook — טופס פאנזינג שולח הודעת וואטסאפ","Website / incoming form · WhatsApp (Wassenger)","receives a form/web submission → normalises the Israeli phone number → sends a WhatsApp message","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430344","כפתור באיירטייבל להוספת ניסוח וואטסאפ מיידי","wassenger","active but idle","Webhook — הוספת וואטסאפ מיידי חדש בכפתור איירטייבל","Website / incoming form · Airtable · Pipedrive","receives a form/web submission → looks up an Airtable record → reads/writes Pipedrive → loops over items → reads/writes Pipedrive → updates an Airtable record","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"4046811","שליחת הודעה עם משוב בקבוצת מדריכים ","wassenger","active but idle","Webhook — שליחת הודעה עם משוב בקבוצת מדריכים ","Website / incoming form · Airtable · WhatsApp (Wassenger)","receives a form/web submission → looks up an Airtable record → branches on conditions → loops over items → sends a WhatsApp message → branches on conditions → looks up an Airtable record → sends a WhatsApp message → loops over items → looks up an Airtable record → sends a WhatsApp message","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"3868542","(note) נוצר נאוט ידני בדיל -> שליחת ווצאפ למשרד","wassenger","inactive","Webhook — נוצר note ידני בדיל","Website / incoming form","receives a form/web submission","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"2923485","טופס השתתפות","wassenger","inactive","Webhook — מענה מהוואצאפ","Website / incoming form · WhatsApp (Wassenger)","receives a form/web submission → sends a WhatsApp message","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"430291","לקוחות עסקיים - תזכורת לקראת פעילות + תזכורות לתשלום (שבת - ערב) (wassenger)","wassenger","auto-disabled by outage","Scheduled (daily)","Pipedrive · iCount · Gmail · WhatsApp (Wassenger)","reads deals from Pipedrive → looks up the contact in Pipedrive → handles deal products in Pipedrive → branches on conditions → reads/writes Pipedrive → handles deal products in Pipedrive → calls another automation / external service → talks to iCount → calls another automation / external service → branches on conditions → sends an email → normalises the Israeli phone number → sends a WhatsApp message → sends an email → normalises the Israeli phone number → sends a WhatsApp message → branches on conditions → normalises the Israeli phone number → branches on conditions → sends an email → sends a WhatsApp message → sends an email → sends a WhatsApp message","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","30","2","2026-07-30T17:30:04.335Z","",""
"430295","לקוחות עסקיים - תזכורת לתשלום ביום הפעילות עבור הלקוח + המדריך (wassenger)","wassenger","auto-disabled by outage","Scheduled (daily)","Pipedrive · Airtable · iCount · Gmail · WhatsApp (Wassenger)","reads deals from Pipedrive → looks up the contact in Pipedrive → reads/writes Pipedrive → reads deals from Pipedrive → looks up an Airtable record → branches on conditions → looks up an Airtable record → talks to iCount → calls another automation / external service → sends an email → looks up an Airtable record → talks to iCount → calls another automation / external service → sends an email → looks up an Airtable record → branches on conditions → sends a WhatsApp message","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","32","1","2026-08-01T05:00:15.361Z","",""
"4339341","עדכון מזהה איש קשר בוואסנגר","wassenger","inactive","Instant (watches a system for changes)","Pipedrive · WhatsApp (Wassenger)","reads/writes Pipedrive → talks to WhatsApp (Wassenger) → branches on conditions → talks to WhatsApp (Wassenger)","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"1081615","ענת בדיקה","wassenger","inactive","Scheduled every 15 min","WhatsApp (Wassenger) · Pipedrive","talks to WhatsApp (Wassenger) → loops over items → reads/writes Pipedrive → writes a note on the Pipedrive deal","","","Can shut down now","Already inactive; last ran 2026-07-15. Kept only as a record.","1","1","2026-07-15T14:10:10.497Z","",""
"3954621","שליחת הודעת וואטסאפ חדשה בקבוצת לוגיסטיקה-כובה בתאריך 25.11.25 לבקשת דור","wassenger","inactive","Webhook — שליחת הודעת וואטסאפ חדשה בקבוצת לוגיסטיקה","Website / incoming form · WhatsApp (Wassenger)","receives a form/web submission → sends a WhatsApp message","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"440488","תזכורות למדריכים לקראת פעילות (wassenger) ענת סגרה 11/05/2025","wassenger","inactive","Scheduled (daily)","Pipedrive · Airtable · WhatsApp (Wassenger)","reads deals from Pipedrive → branches on conditions → normalises the Israeli phone number → handles deal products in Pipedrive → looks up an Airtable record → branches on conditions → sends a WhatsApp message","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
